Company,TypeName,Inches,Ram,OpSys,Weight,Price,TouchScreen,IPS,HD_4K,CPU_Brand,GPU_Brand,Memory_Type,CPU_Frequency,Length,Width,PPI
Huawei,Ultrabook,13.0,8,Windows 10,0.7178397931503169,11.182693795440782,0,1,1,Intel,Intel,SSD,2.5,2160.0,1440.0,5.301771746507025
HP,Notebook,17.3,6,Windows 10,1.3110318766193438,10.525238618990686,0,1,1,Intel,AMD,HDD,2.5,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,4,No OS,1.1631508098056809,9.708963041637261,0,0,0,AMD,AMD,HDD,2.9,1366.0,768.0,4.6196120963719745
Toshiba,Notebook,15.6,4,Windows 10,1.0986122886681098,10.16796189691066,0,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.6196120963719745
HP,Notebook,17.3,8,Windows 10,1.252762968495368,10.803210595055619,0,0,1,Intel,Nvidia,SSD,1.6,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,8,Windows 10,1.1939224684724346,10.104652126020449,0,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.6196120963719745
Acer,Notebook,15.6,4,Windows 10,1.1314021114911006,10.082625714367484,0,0,0,Intel,Intel,SSD,2.0,1366.0,768.0,4.6196120963719745
MSI,Gaming,18.4,32,Windows 10,1.6863989535702288,11.91258522125164,0,0,1,Intel,Nvidia,Hybrid,2.9,1920.0,1080.0,4.79350045232003
Lenovo,Notebook,15.6,8,Windows 10,1.0647107369924282,10.676315221329915,0,0,1,Intel,AMD,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
HP,2 in 1 Convertible,13.3,8,Windows 10,0.8285518175661483,11.288127045116099,1,1,1,Intel,Intel,SSD,1.6,3840.0,2160.0,5.805930544237805
Dell,Notebook,15.6,16,Linux,1.1052568313867783,10.9311715265263,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.9573188885088015
Dell,Ultrabook,13.3,8,Windows 10,0.8020015854720274,11.219087416653776,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.115788496573994
Lenovo,2 in 1 Convertible,13.9,16,Windows 10,0.8754687373538999,11.497971408335056,1,1,1,Intel,Intel,SSD,1.8,3840.0,2160.0,5.761941503924522
Toshiba,Notebook,15.6,8,Windows 10,1.0986122886681098,10.651407915643352,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.6196120963719745
Xiaomi,Notebook,15.6,8,No OS,1.0818051703517284,11.064819834822508,0,1,1,Intel,Nvidia,SSD,1.6,1920.0,1080.0,4.9573188885088015
Dell,Notebook,17.3,16,Windows 10,1.3270750014599193,11.320937983275899,1,0,1,Intel,Nvidia,SSD,1.8,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,16,Windows 10,1.1184149159642893,11.757542090743819,1,0,1,Intel,Nvidia,SSD,2.8,3840.0,2160.0,5.646943996094081
Lenovo,Gaming,15.6,8,No OS,1.2237754316221157,10.633596165225693,0,1,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Acer,Ultrabook,13.3,8,Windows 10,0.7514160886839212,10.87227433519628,0,1,1,Intel,Intel,SSD,1.2,1920.0,1080.0,5.115788496573994
Dell,Notebook,17.3,8,Windows 10,1.33500106673234,10.964913590461473,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.854649288865456
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,0.883767540168595,11.92147727098776,1,0,0,Intel,Intel,SSD,2.7,2560.0,1440.0,5.350913056059403
Vero,Notebook,14.0,4,Windows 10,0.832909122935104,9.536314842214452,0,1,1,Intel,Intel,Flash Storage,1.1,1920.0,1080.0,5.064811007262561
Xiaomi,Ultrabook,13.3,8,No OS,0.832909122935104,10.883235070683604,0,1,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,17.3,8,No OS,1.33500106673234,10.523807017986531,0,0,0,Intel,Nvidia,SSD,1.6,1600.0,900.0,4.673884932133573
Dell,2 in 1 Convertible,13.3,8,Windows 10,0.9631743177730056,10.707794102852903,1,1,1,Intel,Intel,HDD,1.8,1920.0,1080.0,5.115788496573994
HP,Notebook,17.3,8,Windows 10,1.252762968495368,10.793412132233401,0,1,1,Intel,Nvidia,HDD,1.6,1920.0,1080.0,4.854649288865456
Razer,Gaming,17.3,32,Windows 10,1.501852701754163,12.052925243819075,1,0,1,Intel,Nvidia,SSD,2.9,3840.0,2160.0,5.543892827299865
HP,Notebook,13.3,8,Windows 10,0.9122827104766162,10.841471672111513,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.115788496573994
HP,Gaming,17.3,16,Windows 10,1.4701758451005928,11.204688514352517,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
HP,Notebook,17.3,8,Windows 10,1.252762968495368,10.927351151014033,0,0,1,Intel,Nvidia,SSD,1.8,1920.0,1080.0,4.854649288865456
Dell,Gaming,15.6,16,Windows 10,1.2947271675944,11.49580575542942,0,1,1,Intel,Nvidia,Hybrid,2.8,3840.0,2160.0,5.646943996094081
Lenovo,Notebook,15.6,4,Windows 10,1.1314021114911006,10.176108270075046,0,0,0,Intel,Intel,SSD,2.3,1366.0,768.0,4.6196120963719745
Acer,Notebook,15.6,8,Windows 10,1.172482137234565,10.58493556391622,0,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
Lenovo,Gaming,15.6,16,Windows 10,1.4350845252893227,11.442371232335963,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Dell,Workstation,15.6,16,Windows 10,1.33500106673234,12.000102041442123,0,0,1,Intel,Nvidia,Hybrid,3.0,3840.0,2160.0,5.646943996094081
Lenovo,Gaming,15.6,16,No OS,1.2237754316221157,11.21837237437838,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,6,Windows 10,1.1939224684724346,10.060103191853011,1,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.6196120963719745
Dell,Ultrabook,13.3,8,Windows 10,0.7929925155296614,11.550642355641386,1,1,1,Intel,Intel,SSD,1.8,3840.0,2160.0,5.805930544237805
Dell,Ultrabook,13.3,8,Windows 10,0.7884573603642702,11.25420292138043,0,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,15.6,8,Windows 10,1.1631508098056809,10.367509577604206,0,0,0,Intel,Intel,SSD,2.5,1366.0,768.0,4.6196120963719745
Acer,Notebook,15.6,8,Linux,1.2237754316221157,10.633596165225693,0,0,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.9573188885088015
Asus,Gaming,17.3,16,Windows 10,1.3609765531356006,11.22478942282313,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
HP,Notebook,15.6,4,No OS,1.1314021114911006,9.830686725695612,0,0,1,Intel,Intel,HDD,2.0,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,No OS,1.1631508098056809,10.283693654349953,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Huawei,Ultrabook,13.0,8,Windows 10,0.7178397931503169,11.288127045116099,0,1,1,Intel,Intel,SSD,2.7,2160.0,1440.0,5.301771746507025
Dell,Ultrabook,13.3,8,Windows 10,0.8754687373538999,10.812785217817558,0,1,1,Intel,AMD,SSD,1.8,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,17.3,8,No OS,1.33500106673234,10.354019074857808,0,0,0,Intel,Nvidia,HDD,2.5,1600.0,900.0,4.673884932133573
HP,Notebook,14.0,8,Windows 10,0.9669838461896731,10.91386371451479,0,0,1,Intel,Nvidia,SSD,1.8,1920.0,1080.0,5.064811007262561
Dell,Ultrabook,14.0,8,Windows 10,0.9555114450274363,11.022224638820209,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.064811007262561
Dell,2 in 1 Convertible,13.3,16,Windows 10,0.9631743177730056,11.12940950226841,1,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.115788496573994
Dell,Notebook,15.6,8,Linux,1.1631508098056809,10.49377686098958,0,0,1,Intel,AMD,SSD,1.6,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.007957920399979,10.776864937870439,0,1,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.064811007262561
Toshiba,Ultrabook,13.3,8,Windows 10,0.7884573603642702,11.19301822802371,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
HP,Notebook,15.6,8,Windows 10,1.1314021114911006,10.65266812544771,0,0,1,Intel,Intel,HDD,1.6,1920.0,1080.0,4.9573188885088015
Dell,Gaming,17.3,16,Windows 10,1.6900958154515549,11.781996383319656,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Acer,Notebook,15.6,8,Windows 10,1.1631508098056809,10.699416025415209,0,0,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,16,Windows 10,1.1939224684724346,10.73136343865531,1,0,1,Intel,AMD,HDD,2.7,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,8,Windows 10,1.0986122886681098,10.620676402161354,0,0,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Asus,Notebook,17.3,8,Windows 10,1.3056264580524357,10.767926518316962,0,0,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.854649288865456
HP,Notebook,15.6,8,Windows 10,1.0647107369924282,11.121560284041063,0,0,1,Intel,AMD,HDD,2.7,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,4,Windows 10,1.2149127443642704,9.964544419744591,0,0,0,Intel,Intel,HDD,2.4,1366.0,768.0,4.6196120963719745
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,9.77471055413221,0,0,0,AMD,AMD,HDD,1.5,1366.0,768.0,4.6196120963719745
Lenovo,Gaming,15.6,16,Windows 10,1.4350845252893227,11.288127045116099,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,14.0,8,Windows 10,0.9555114450274363,10.731351797533883,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Acer,2 in 1 Convertible,13.3,8,Windows 10,0.9555114450274363,10.510829537468052,1,1,1,Intel,Intel,SSD,2.3,1920.0,1080.0,5.115788496573994
Dell,Notebook,15.6,16,Linux,1.2119409739751128,10.776864937870439,0,0,1,Intel,AMD,SSD,2.7,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,4,Linux,1.1314021114911006,9.941755889245979,0,0,0,Intel,Intel,HDD,2.0,1366.0,768.0,4.6196120963719745
Asus,Notebook,15.6,4,Windows 10,1.1631508098056809,10.329963707833757,0,0,1,AMD,AMD,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
Asus,Gaming,17.3,32,Windows 10,1.7404661748405046,12.052925243819075,0,0,1,Intel,Nvidia,Hybrid,2.9,1920.0,1080.0,4.854649288865456
Acer,Gaming,15.6,8,Windows 10,1.252762968495368,10.71610257089814,0,1,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,Windows 10,1.1631508098056809,10.354019074857808,0,0,0,Intel,Intel,SSD,2.0,1366.0,768.0,4.6196120963719745
Asus,Notebook,17.3,8,Windows 10,1.1314021114911006,11.018737334023916,0,0,1,Intel,Nvidia,Hybrid,1.8,1920.0,1080.0,4.854649288865456
Asus,Notebook,17.3,8,No OS,1.3056264580524357,10.765679373749014,0,0,1,Intel,Nvidia,Hybrid,2.7,1920.0,1080.0,4.854649288865456
Dell,Gaming,15.6,8,Windows 10,1.269760544863939,10.754367276099781,0,0,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,13.9,8,Windows 10,0.8671004876833833,10.959368385934692,1,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.071934387835933
Dell,Notebook,15.6,8,Windows 10,1.1631508098056809,10.868221721810269,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.1118575154181303,10.301744074438556,1,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.6196120963719745
Asus,Gaming,17.3,16,Windows 10,1.5260563034950494,11.98160146330393,0,0,1,Intel,Nvidia,SSD,2.9,1920.0,1080.0,4.854649288865456
HP,Notebook,13.3,4,Windows 10,0.9122827104766162,10.490301522301456,0,1,1,Intel,Intel,HDD,1.6,1920.0,1080.0,5.115788496573994
Apple,Ultrabook,13.3,8,macOS,0.8628899551470398,11.59627531340492,0,1,0,Intel,Intel,SSD,3.1,2560.0,1600.0,5.429271085303593
Dell,2 in 1 Convertible,15.6,8,Windows 10,1.1249295969854831,10.683668026512203,1,1,1,Intel,Intel,HDD,1.8,1920.0,1080.0,4.9573188885088015
Asus,Gaming,17.3,16,Windows 10,1.667706820558076,11.470557693018055,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Asus,Notebook,15.6,4,Windows 10,0.9858167945227653,10.126203812574422,0,0,0,AMD,AMD,HDD,3.0,1366.0,768.0,4.6196120963719745
Lenovo,2 in 1 Convertible,13.9,8,Windows 10,0.8628899551470398,11.497971408335056,1,1,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.071934387835933
Acer,Notebook,17.3,4,Windows 10,1.3862943611198906,10.529521166038387,0,1,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.854649288865456
Dell,Ultrabook,13.3,8,Windows 10,0.8796267475025636,10.830989602063529,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,5.115788496573994
HP,Notebook,15.6,8,Windows 10,1.068153081183401,10.075697828858553,0,0,0,AMD,AMD,SSD,2.5,1366.0,768.0,4.6196120963719745
HP,Notebook,17.3,16,Windows 10,1.3609765531356006,10.94065909478203,0,1,1,Intel,Nvidia,HDD,1.8,1920.0,1080.0,4.854649288865456
MSI,Gaming,17.3,16,Windows 10,1.6370530794670737,11.799214467550595,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Lenovo,2 in 1 Convertible,15.6,8,Windows 10,1.0986122886681098,11.413367194793471,1,1,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Dell,Notebook,17.3,8,Windows 10,1.33500106673234,11.016113851311959,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,4,No OS,1.1631508098056809,10.071427859772655,0,0,1,Intel,Intel,SSD,2.0,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,4,Windows 10,1.1314021114911006,10.557612160311693,0,1,1,Intel,Intel,HDD,1.6,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Windows 10,1.1568811967920856,10.46327361168887,0,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,8,Windows 10,1.1755733298042381,10.312419975886602,0,0,1,Intel,AMD,HDD,2.5,1920.0,1080.0,4.9573188885088015
Dell,2 in 1 Convertible,15.6,8,Windows 10,1.3001916620664788,10.65894546204638,1,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,4.9573188885088015
Asus,2 in 1 Convertible,13.3,8,Windows 10,0.7419373447293773,11.288127045116099,1,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,5.115788496573994
Lenovo,Notebook,15.6,4,No OS,1.1631508098056809,10.121930473176448,0,0,1,Intel,Intel,HDD,2.5,1920.0,1080.0,4.9573188885088015
HP,Notebook,17.3,8,Windows 10,1.252762968495368,10.901174660077132,0,0,1,Intel,Nvidia,HDD,1.8,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,8,Windows 10,1.1151415906193203,10.755504261623273,0,0,1,Intel,Intel,SSD,1.8,1920.0,1080.0,4.9573188885088015
Apple,Ultrabook,13.3,8,macOS,0.8628899551470398,11.55570897765527,0,1,0,Intel,Intel,SSD,2.9,2560.0,1600.0,5.429271085303593
Asus,Gaming,17.3,16,Windows 10,1.4350845252893227,11.320937983275899,0,0,1,AMD,AMD,Hybrid,3.0,1920.0,1080.0,4.854649288865456
Dell,Notebook,15.6,8,Linux,1.144222799920162,10.575552291987458,0,0,1,Intel,AMD,SSD,1.8,1920.0,1080.0,4.9573188885088015
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,0.8586616190375187,11.799214467550595,1,0,0,Intel,Intel,SSD,2.6,2560.0,1440.0,5.350913056059403
Toshiba,Notebook,15.6,8,Windows 10,1.1631508098056809,10.675084480373934,0,0,0,Intel,Nvidia,HDD,2.5,1366.0,768.0,4.6196120963719745
Dell,Notebook,15.6,12,Windows 10,1.1939224684724346,10.545166939273855,0,0,0,Intel,Intel,HDD,2.7,1366.0,768.0,4.6196120963719745
Dell,Notebook,17.3,8,Linux,1.33500106673234,10.977734058532482,0,0,1,Intel,AMD,Hybrid,1.8,1920.0,1080.0,4.854649288865456
Acer,Notebook,15.6,8,Windows 10,1.1631508098056809,10.588970437272568,0,1,1,Intel,Nvidia,HDD,1.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,17.3,4,Windows 10,1.33500106673234,10.16796189691066,0,0,0,Intel,Intel,HDD,2.0,1600.0,900.0,4.673884932133573
Lenovo,Notebook,17.3,8,No OS,1.33500106673234,10.719642319211694,0,0,1,Intel,Nvidia,HDD,1.8,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,17.3,6,Windows 10,1.33500106673234,10.731351797533883,0,0,0,Intel,Nvidia,Hybrid,2.7,1600.0,900.0,4.673884932133573
Dell,Notebook,15.6,4,Linux,1.1786549963416462,10.034728073115927,0,0,1,Intel,AMD,HDD,2.0,1920.0,1080.0,4.9573188885088015
Lenovo,Gaming,15.6,8,Windows 10,1.252762968495368,10.695803821362974,0,1,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,6,Windows 10,1.1631508098056809,10.336895919115271,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,8,Windows 10,1.3862943611198906,10.833094824406928,0,1,1,Intel,Nvidia,SSD,1.8,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,12,Windows 10,1.1474024528375417,10.466313041010059,1,1,1,Intel,Intel,HDD,2.7,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,Windows 10,1.0818051703517284,10.975912595539462,0,1,1,Intel,Intel,SSD,2.7,1920.0,1080.0,4.9573188885088015
Asus,Ultrabook,15.6,8,Windows 10,0.9932517730102833,10.86006688870326,0,0,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Gaming,15.6,16,Windows 10,1.252762968495368,11.04799884586991,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,No OS,1.1631508098056809,10.466328214969593,0,0,1,Intel,Nvidia,HDD,2.7,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,2,Chrome OS,1.1600209167967532,9.268960161930154,0,0,0,Intel,Intel,SSD,1.5,1366.0,768.0,4.6196120963719745
Asus,Gaming,17.3,8,Windows 10,1.3862943611198906,11.054761232653416,0,0,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.854649288865456
HP,Notebook,17.3,8,Windows 10,1.264126727145683,10.16796189691066,0,0,0,Intel,Intel,HDD,2.0,1600.0,900.0,4.673884932133573
Dell,Notebook,15.6,8,Windows 10,1.0986122886681098,11.487095936335667,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,Windows 10,1.1151415906193203,10.580884344379838,0,0,1,Intel,Intel,SSD,1.6,1920.0,1080.0,4.9573188885088015
Lenovo,Gaming,15.6,8,Windows 10,1.4350845252893227,11.14492549142712,0,1,1,Intel,Nvidia,HDD,2.8,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,8,Linux,1.252762968495368,10.862111839946362,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
Dell,Workstation,17.3,16,Windows 10,1.4861396960896067,11.94279918306742,0,0,1,Intel,Nvidia,SSD,2.9,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,15.6,6,Windows 10,1.2237754316221157,10.188204734039374,0,0,1,AMD,AMD,HDD,2.4,1920.0,1080.0,4.9573188885088015
Asus,Ultrabook,15.6,16,Windows 10,0.9669838461896731,11.267230020589693,0,0,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.9573188885088015
Asus,Notebook,14.0,4,Windows 10,0.832909122935104,10.20804591591181,0,0,0,Intel,Intel,SSD,2.4,1366.0,768.0,4.726814234417343
Asus,Gaming,17.3,16,Windows 10,1.3609765531356006,11.635684190215565,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Lenovo,Notebook,17.3,6,Windows 10,1.33500106673234,10.451022662038508,0,0,0,Intel,Nvidia,HDD,2.5,1600.0,900.0,4.673884932133573
Lenovo,Notebook,15.6,8,No OS,1.1631508098056809,10.283693654349953,0,0,0,Intel,Nvidia,HDD,2.5,1366.0,768.0,4.6196120963719745
Asus,Gaming,15.6,8,Windows 10,1.252762968495368,11.118403264255047,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,4,No OS,1.1631508098056809,9.86168941507667,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.6196120963719745
HP,2 in 1 Convertible,13.3,16,Windows 10,0.8241754429663494,11.563894206696261,1,0,1,Intel,Intel,SSD,2.8,1920.0,1080.0,5.115788496573994
Toshiba,Notebook,15.6,8,Windows 10,1.1631508098056809,10.925435476055437,0,1,1,Intel,Nvidia,SSD,2.5,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,15.6,8,Windows 10,1.1939224684724346,10.683668026512203,0,0,1,Intel,Nvidia,Hybrid,2.5,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,4,Windows 10,1.0508216248317612,10.126203812574422,0,0,1,Intel,Intel,HDD,2.0,1920.0,1080.0,4.9573188885088015
Lenovo,Notebook,13.3,8,Windows 10,0.7419373447293773,10.882334592260529,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.115788496573994
Dell,Ultrabook,13.3,16,Windows 10,0.7929925155296614,11.799214467550595,1,1,1,Intel,Intel,SSD,1.8,3840.0,2160.0,5.805930544237805
MSI,Gaming,15.6,16,Windows 10,1.33500106673234,11.624786287779711,0,1,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.9573188885088015
Acer,Notebook,15.6,8,Windows 10,1.172482137234565,10.126203812574422,0,0,1,AMD,AMD,SSD,2.2,1920.0,1080.0,4.9573188885088015
Asus,2 in 1 Convertible,11.6,2,Windows 10,0.7419373447293773,9.592400371638025,1,0,0,Intel,Intel,Flash Storage,1.1,1366.0,768.0,4.913347375266901
Dell,Notebook,15.6,8,Windows 10,1.2029723039923526,10.71373575845852,0,0,1,Intel,AMD,Hybrid,1.6,1920.0,1080.0,4.9573188885088015
HP,2 in 1 Convertible,13.3,16,Windows 10,0.8285518175661483,11.779003747004984,1,1,1,Intel,Intel,SSD,1.8,3840.0,2160.0,5.805930544237805
Lenovo,Notebook,13.3,4,Chrome OS,0.8960880245566356,10.106610910488378,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.777664699022989
HP,Notebook,14.0,8,Windows 10,1.0818051703517284,10.863132749518224,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,5.064811007262561
Acer,Notebook,11.6,4,Windows 10,0.8754687373538999,10.159748614913156,0,0,0,Intel,Intel,Flash Storage,1.6,1366.0,768.0,4.913347375266901
HP,Notebook,14.0,8,Windows 10,0.9082585601768908,11.139522237379978,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,17.3,4,Windows 10,1.332366019094335,10.354019074857808,0,0,0,Intel,Nvidia,HDD,2.5,1600.0,900.0,4.673884932133573
Asus,Notebook,14.0,8,Windows 10,1.0986122886681098,10.973174165162662,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.064811007262561
HP,Notebook,15.6,8,Windows 10,1.1314021114911006,10.780196354025913,0,1,1,Intel,Intel,HDD,1.8,1366.0,768.0,4.6196120963719745
Acer,Notebook,15.6,8,Windows 10,1.1631508098056809,10.466313041010059,0,0,0,AMD,AMD,SSD,2.7,1366.0,768.0,4.6196120963719745
Lenovo,Notebook,14.0,4,Windows 10,0.8919980393051105,9.652379103040136,0,0,0,Intel,Intel,Flash Storage,1.1,1366.0,768.0,4.726814234417343
Acer,Notebook,15.6,6,Windows 10,1.172482137234565,10.283693654349953,0,0,0,Intel,Intel,HDD,2.5,1366.0,768.0,4.6196120963719745
Asus,Ultrabook,15.6,8,Windows 10,0.9932517730102833,10.932029103313662,0,0,1,Intel,Nvidia,SSD,2.7,1920.0,1080.0,4.9573188885088015
HP,Ultrabook,12.5,8,Windows 10,0.8153648132841945,11.17226165597048,0,0,1,Intel,Intel,SSD,2.7,1920.0,1080.0,5.177462845242346
Dell,Notebook,15.6,32,Windows 10,1.1184149159642893,11.853723474786245,1,0,1,Intel,Nvidia,SSD,2.8,3840.0,2160.0,5.646943996094081
MSI,Gaming,17.3,8,Windows 10,1.308332819650179,11.064819834822508,0,0,1,Intel,Nvidia,Hybrid,2.8,1920.0,1080.0,4.854649288865456
Toshiba,Notebook,15.6,8,Windows 10,1.0986122886681098,10.824647211921786,0,1,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Asus,Notebook,14.0,8,Windows 10,1.0986122886681098,11.171512322150534,0,0,1,Intel,Intel,Hybrid,2.7,1920.0,1080.0,5.064811007262561
Lenovo,Notebook,15.6,4,Windows 10,1.0473189942805592,10.082625714367484,0,0,1,Intel,Intel,HDD,2.0,1920.0,1080.0,4.9573188885088015
Asus,Gaming,15.6,8,Windows 10,1.252762968495368,10.882334592260529,0,0,1,Intel,Nvidia,SSD,2.8,1920.0,1080.0,4.9573188885088015
HP,Notebook,14.0,8,Windows 10,0.9082585601768908,11.120771962987872,0,0,1,Intel,Intel,SSD,2.6,1920.0,1080.0,5.064811007262561
Dell,Ultrabook,15.6,8,Windows 10,1.0647107369924282,10.9311715265263,0,1,1,Intel,Nvidia,Hybrid,1.6,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.0438040521731147,11.017863604303702,0,0,1,Intel,Intel,SSD,2.5,1920.0,1080.0,4.9573188885088015
Asus,Notebook,15.6,4,Linux,1.0986122886681098,9.59236400982223,0,0,0,Intel,Intel,HDD,1.1,1366.0,768.0,4.6196120963719745
Dell,Notebook,15.6,8,Windows 10,1.0986122886681098,11.016770367521554,0,0,1,Intel,Nvidia,SSD,1.6,1920.0,1080.0,4.9573188885088015
Dell,Notebook,15.6,4,Linux,1.1631508098056809,9.592036693968193,0,0,0,Intel,Intel,HDD,1.6,1366.0,768.0,4.6196120963719745
Lenovo,Notebook,15.6,12,Windows 10,1.1631508098056809,10.776864937870439,0,0,1,AMD,AMD,HDD,3.6,1920.0,1080.0,4.9573188885088015
HP,Notebook,15.6,8,Windows 10,1.1314021114911006,10.549267406213417,0,1,1,Intel,Nvidia,HDD,2.4,1920.0,1080.0,4.9573188885088015
