Price
10.421280845617712
10.372324000891181
11.144911042902732
10.698190821087582
10.90311893251045
10.419692282932575
10.895234994607797
11.049906436113686
10.695781181367428
11.509254736080766
11.274682488942933
10.671359943290625
10.742915658911176
9.771618776997505
11.555699396421488
10.928710232504155
10.082583913974387
11.947682155153789
10.862092668762644
9.452024578163645
11.313402478637913
10.450993742936223
11.484896292248726
10.676292135779944
11.383485348791732
10.690944412566814
11.064804181259648
11.737731633370338
10.952842367862882
11.254189968552817
9.83063294843456
9.606772808053499
10.301710499387234
10.913835810881007
10.368432457987426
10.395555954379276
9.268865850956626
10.46628456073464
10.336863503805128
10.298790318518323
11.288114524334732
10.003839546462832
11.134075023561454
11.172247597066484
10.09739572450197
10.794485091507655
10.435465480609668
10.921575017331362
11.291444530741918
10.435481129939486
10.450993742936223
10.319265697988735
11.801613023751163
11.470547260182666
10.64634002126892
9.67600459962282
9.964522443121997
10.808592759018333
11.834974180925718
10.977716980635755
10.969494001455322
11.18267988243989
11.016097416448089
9.77465368069266
9.83063294843456
11.529371878240365
11.265171547683302
10.188167121983652
10.167923515707006
10.584910269399515
11.543423631696015
10.993085090159761
11.32736089528991
11.203223524960789
9.83063294843456
10.525211768465944
10.977716980635755
11.144911042902732
11.781988742399806
11.510857728676223
10.675061366393813
10.780175546294757
11.061462490597744
10.349904182775484
11.39733681987678
9.694067896286716
11.408044834149253
10.452533389121816
11.508719833687696
11.590080353983309
10.419692282932575
11.383485348791732
10.580858947180335
10.993953872709783
11.039464987704202
10.34717287346399
10.030000372501505
10.576614498925235
9.82197089913809
10.353987209883721
11.089517135798168
11.395540949893968
11.270074185856739
10.772384744506988
10.754345923917311
9.476778419617322
10.765658261746038
10.326446742946873
9.506417665734743
10.882315804880687
10.881314302543597
11.887251546940472
11.52464373704442
9.641987714344566
10.776844060703754
10.891800214862581
11.814475944954545
11.204674904025435
10.916751081300507
10.190169124654325
10.519472871796927
11.563884703567355
11.296213725139731
10.290919027754468
11.018720942220474
10.696986727022777
9.592332123898705
9.989276182274935
10.159709917169616
10.607562803627763
11.572957346444928
9.967025573340116
10.55342238395318
10.56311104105693
11.143362500418624
10.370822624347584
10.14517175872359
12.01471841670537
12.1806155047626
10.38737929394203
11.105659536357711
10.620651995737777
11.575963360732533
10.38737929394203
11.238652353231751
10.490273717104664
10.059354039524031
10.460196261867386
